source,lat,lon,year,month,PRECTOTCORR,PS,RH2M,T2M,WS2M
NASA_POWER,4.78375,-74.04414,2024,6,253.89,75.963,88.67733333333334,13.854999999999999,1.1553333333333333
NASA_POWER,4.78375,-74.04414,2024,7,158.89000000000001,75.98322580645161,88.49580645161289,13.419032258064517,1.4503225806451614
NASA_POWER,4.78375,-74.04414,2024,8,83.87,76.00483870967743,85.30516129032259,13.589354838709676,1.318709677419355
NASA_POWER,4.78375,-74.04414,2024,9,98.59,75.91633333333333,84.42633333333333,14.068999999999999,1.3123333333333334
NASA_POWER,4.78375,-74.04414,2024,10,221.39,75.90451612903226,85.90516129032258,14.25290322580645,1.0490322580645162
NASA_POWER,4.78375,-74.04414,2024,11,229.26,75.804,89.13733333333333,14.166333333333334,0.685
NASA_POWER,4.78375,-74.04414,2024,12,152.14,75.80548387096775,88.43903225806451,14.499354838709678,0.7609677419354839
NASA_POWER,4.6085,-74.11494,2021,1,105.14,82.22225806451613,73.38612903225807,18.838064516129034,1.0696774193548386
NASA_POWER,4.6085,-74.11494,2021,2,98.38,82.23321428571428,74.44678571428572,19.620714285714286,1.0442857142857143
NASA_POWER,4.6085,-74.11494,2021,3,132.12,82.26129032258065,79.48903225806451,18.69483870967742,0.9319354838709678
NASA_POWER,4.6085,-74.11494,2021,4,176.72,82.27966666666666,79.31633333333333,19.200333333333333,0.9443333333333334
NASA_POWER,4.6085,-74.11494,2021,5,53.85,82.37903225806451,78.49290322580646,19.156774193548387,1.1796774193548387
NASA_POWER,4.6085,-74.11494,2021,6,196.89,82.42233333333334,79.12733333333334,18.355666666666664,1.1006666666666665
NASA_POWER,4.6085,-74.11494,2021,7,57.61,82.42806451612903,75.01322580645162,18.631612903225808,1.6390322580645162
NASA_POWER,4.6085,-74.11494,2021,8,71.11,82.40387096774194,73.33967741935484,19.18290322580645,1.2638709677419355
NASA_POWER,4.6085,-74.11494,2021,9,145.0,82.39133333333332,72.27333333333333,19.142999999999997,1.2813333333333332
NASA_POWER,4.6085,-74.11494,2021,10,96.44,82.31741935483872,76.90709677419355,19.622903225806454,0.8551612903225807
NASA_POWER,4.6085,-74.11494,2021,11,86.48,82.26966666666667,77.90433333333334,19.259666666666664,0.9016666666666667
NASA_POWER,4.6085,-74.11494,2021,12,65.48,82.23838709677419,76.7441935483871,19.739032258064515,1.0374193548387096
NASA_POWER,4.6085,-74.11494,2022,1,57.49,82.2816129032258,71.82548387096774,19.448709677419355,1.1783870967741936
NASA_POWER,4.6085,-74.11494,2022,2,131.69,82.24392857142857,75.20714285714287,19.290714285714284,0.8960714285714285
NASA_POWER,4.6085,-74.11494,2022,3,199.88,82.26870967741935,81.53903225806452,18.864838709677418,0.8858064516129033
NASA_POWER,4.6085,-74.11494,2022,4,260.12,82.28333333333333,81.47,18.88,0.995
NASA_POWER,4.6085,-74.11494,2022,5,319.0,82.38741935483871,80.96806451612903,18.71741935483871,0.9874193548387097
NASA_POWER,4.6085,-74.11494,2022,6,207.29,82.38000000000001,81.945,17.939666666666668,0.9073333333333333
NASA_POWER,4.6085,-74.11494,2022,7,228.31,82.38967741935484,79.52129032258064,18.19483870967742,1.1383870967741936
NASA_POWER,4.6085,-74.11494,2022,8,162.59,82.38322580645162,77.78548387096774,18.116774193548387,1.2158064516129032
NASA_POWER,4.6085,-74.11494,2022,9,135.09,82.364,78.09733333333334,18.666,1.0056666666666667
NASA_POWER,4.6085,-74.11494,2022,10,252.6,82.3358064516129,83.24870967741936,18.324193548387097,1.0612903225806452
NASA_POWER,4.6085,-74.11494,2022,11,179.19,82.30666666666666,87.00733333333332,17.981333333333332,0.9713333333333334
NASA_POWER,4.6085,-74.11494,2022,12,70.75,82.26193548387097,82.19999999999999,18.003548387096775,0.9396774193548387
NASA_POWER,4.6085,-74.11494,2023,1,181.32,82.33967741935484,82.15516129032258,17.54,0.9661290322580645
NASA_POWER,4.6085,-74.11494,2023,2,54.03,82.28607142857143,78.37249999999999,18.753214285714286,0.9896428571428572
NASA_POWER,4.6085,-74.11494,2023,3,165.16,82.33290322580646,84.31870967741936,18.51451612903226,0.8709677419354839
NASA_POWER,4.6085,-74.11494,2023,4,218.01,82.30033333333334,83.93033333333332,18.597666666666665,0.8996666666666666
NASA_POWER,4.6085,-74.11494,2023,5,220.91,82.37032258064517,81.58612903225807,19.260322580645163,1.115483870967742
NASA_POWER,4.6085,-74.11494,2023,6,151.78,82.405,79.40100000000001,18.427666666666667,1.6053333333333333
NASA_POWER,4.6085,-74.11494,2023,7,151.41,82.40838709677419,78.48967741935483,18.774193548387096,1.717741935483871
NASA_POWER,4.6085,-74.11494,2023,8,131.76,82.38677419354838,76.52032258064517,18.869032258064518,1.5912903225806452
NASA_POWER,4.6085,-74.11494,2023,9,139.46,82.33033333333333,75.409,19.59466666666667,1.4340000000000002
NASA_POWER,4.6085,-74.11494,2023,10,200.76,82.33548387096775,80.40064516129033,19.38935483870968,0.9116129032258063
NASA_POWER,4.6085,-74.11494,2023,11,170.2,82.275,81.34533333333334,19.18,0.989
NASA_POWER,4.6085,-74.11494,2023,12,133.78,82.27161290322582,80.67806451612903,19.54258064516129,1.0270967741935484
NASA_POWER,4.6085,-74.11494,2024,1,19.18,82.34677419354838,71.83064516129032,20.018387096774195,1.3596774193548387
NASA_POWER,4.6085,-74.11494,2024,2,67.75,82.34448275862069,74.39793103448275,20.71896551724138,1.2134482758620688
NASA_POWER,4.6085,-74.11494,2024,3,80.08,82.33774193548386,71.98322580645161,21.388387096774192,1.1596774193548387
NASA_POWER,4.6085,-74.11494,2024,4,223.34,82.33433333333332,76.39433333333334,20.540666666666667,0.9806666666666666
NASA_POWER,4.6085,-74.11494,2024,5,371.83,82.35677419354839,82.56838709677419,19.726774193548387,0.9661290322580645
NASA_POWER,4.6085,-74.11494,2024,6,247.96,82.409,81.55966666666667,19.017666666666667,1.1303333333333332
NASA_POWER,4.6085,-74.11494,2024,7,128.74,82.42193548387097,80.19419354838709,18.71451612903226,1.4970967741935486
NASA_POWER,4.6085,-74.11494,2024,8,59.62,82.44129032258064,75.88193548387098,18.966451612903228,1.4709677419354839
NASA_POWER,4.6085,-74.11494,2024,9,85.99,82.33766666666666,73.34766666666665,19.767666666666667,1.438
NASA_POWER,4.6085,-74.11494,2024,10,178.05,82.3532258064516,77.96000000000001,19.448709677419355,1.1380645161290324
NASA_POWER,4.6085,-74.11494,2024,11,195.92000000000002,82.28466666666667,84.712,18.587,0.9796666666666667
NASA_POWER,4.6085,-74.11494,2024,12,157.62,82.26612903225806,82.05612903225806,19.18322580645161,0.9064516129032258
NASA_POWER,4.62505,-74.16133,2021,1,105.14,82.22225806451613,73.38612903225807,18.838064516129034,1.0696774193548386
NASA_POWER,4.62505,-74.16133,2021,2,98.38,82.23321428571428,74.44678571428572,19.620714285714286,1.0442857142857143
NASA_POWER,4.62505,-74.16133,2021,3,132.12,82.26129032258065,79.48903225806451,18.69483870967742,0.9319354838709678
NASA_POWER,4.62505,-74.16133,2021,4,176.72,82.27966666666666,79.31633333333333,19.200333333333333,0.9443333333333334
NASA_POWER,4.62505,-74.16133,2021,5,53.85,82.37903225806451,78.49290322580646,19.156774193548387,1.1796774193548387
NASA_POWER,4.62505,-74.16133,2021,6,196.89,82.42233333333334,79.12733333333334,18.355666666666664,1.1006666666666665
NASA_POWER,4.62505,-74.16133,2021,7,57.61,82.42806451612903,75.01322580645162,18.631612903225808,1.6390322580645162
NASA_POWER,4.62505,-74.16133,2021,8,71.11,82.40387096774194,73.33967741935484,19.18290322580645,1.2638709677419355
NASA_POWER,4.62505,-74.16133,2021,9,145.0,82.39133333333332,72.27333333333333,19.142999999999997,1.2813333333333332
NASA_POWER,4.62505,-74.16133,2021,10,96.44,82.31741935483872,76.90709677419355,19.622903225806454,0.8551612903225807
NASA_POWER,4.62505,-74.16133,2021,11,86.48,82.26966666666667,77.90433333333334,19.259666666666664,0.9016666666666667
NASA_POWER,4.62505,-74.16133,2021,12,65.48,82.23838709677419,76.7441935483871,19.739032258064515,1.0374193548387096
NASA_POWER,4.62505,-74.16133,2022,1,57.49,82.2816129032258,71.82548387096774,19.448709677419355,1.1783870967741936
NASA_POWER,4.62505,-74.16133,2022,2,131.69,82.24392857142857,75.20714285714287,19.290714285714284,0.8960714285714285
NASA_POWER,4.62505,-74.16133,2022,3,199.88,82.26870967741935,81.53903225806452,18.864838709677418,0.8858064516129033
NASA_POWER,4.62505,-74.16133,2022,4,260.12,82.28333333333333,81.47,18.88,0.995
NASA_POWER,4.62505,-74.16133,2022,5,319.0,82.38741935483871,80.96806451612903,18.71741935483871,0.9874193548387097
NASA_POWER,4.62505,-74.16133,2022,6,207.29,82.38000000000001,81.945,17.939666666666668,0.9073333333333333
NASA_POWER,4.62505,-74.16133,2022,7,228.31,82.38967741935484,79.52129032258064,18.19483870967742,1.1383870967741936
NASA_POWER,4.62505,-74.16133,2022,8,162.59,82.38322580645162,77.78548387096774,18.116774193548387,1.2158064516129032
NASA_POWER,4.62505,-74.16133,2022,9,135.09,82.364,78.09733333333334,18.666,1.0056666666666667
NASA_POWER,4.62505,-74.16133,2022,10,252.6,82.3358064516129,83.24870967741936,18.324193548387097,1.0612903225806452
NASA_POWER,4.62505,-74.16133,2022,11,179.19,82.30666666666666,87.00733333333332,17.981333333333332,0.9713333333333334
NASA_POWER,4.62505,-74.16133,2022,12,70.75,82.26193548387097,82.19999999999999,18.003548387096775,0.9396774193548387
NASA_POWER,4.62505,-74.16133,2023,1,181.32,82.33967741935484,82.15516129032258,17.54,0.9661290322580645
NASA_POWER,4.62505,-74.16133,2023,2,54.03,82.28607142857143,78.37249999999999,18.753214285714286,0.9896428571428572
NASA_POWER,4.62505,-74.16133,2023,3,165.16,82.33290322580646,84.31870967741936,18.51451612903226,0.8709677419354839
NASA_POWER,4.62505,-74.16133,2023,4,218.01,82.30033333333334,83.93033333333332,18.597666666666665,0.8996666666666666
NASA_POWER,4.62505,-74.16133,2023,5,220.91,82.37032258064517,81.58612903225807,19.260322580645163,1.115483870967742
NASA_POWER,4.62505,-74.16133,2023,6,151.78,82.405,79.40100000000001,18.427666666666667,1.6053333333333333
NASA_POWER,4.62505,-74.16133,2023,7,151.41,82.40838709677419,78.48967741935483,18.774193548387096,1.717741935483871
NASA_POWER,4.62505,-74.16133,2023,8,131.76,82.38677419354838,76.52032258064517,18.869032258064518,1.5912903225806452
NASA_POWER,4.62505,-74.16133,2023,9,139.46,82.33033333333333,75.409,19.59466666666667,1.4340000000000002
NASA_POWER,4.62505,-74.16133,2023,10,200.76,82.33548387096775,80.40064516129033,19.38935483870968,0.9116129032258063
NASA_POWER,4.62505,-74.16133,2023,11,170.2,82.275,81.34533333333334,19.18,0.989
NASA_POWER,4.62505,-74.16133,2023,12,133.78,82.27161290322582,80.67806451612903,19.54258064516129,1.0270967741935484
NASA_POWER,4.62505,-74.16133,2024,1,19.18,82.34677419354838,71.83064516129032,20.018387096774195,1.3596774193548387
NASA_POWER,4.62505,-74.16133,2024,2,67.75,82.34448275862069,74.39793103448275,20.71896551724138,1.2134482758620688
NASA_POWER,4.62505,-74.16133,2024,3,80.08,82.33774193548386,71.98322580645161,21.388387096774192,1.1596774193548387
NASA_POWER,4.62505,-74.16133,2024,4,223.34,82.33433333333332,76.39433333333334,20.540666666666667,0.9806666666666666
NASA_POWER,4.62505,-74.16133,2024,5,371.83,82.35677419354839,82.56838709677419,19.726774193548387,0.9661290322580645
NASA_POWER,4.62505,-74.16133,2024,6,247.96,82.409,81.55966666666667,19.017666666666667,1.1303333333333332
NASA_POWER,4.62505,-74.16133,2024,7,128.74,82.42193548387097,80.19419354838709,18.71451612903226,1.4970967741935486
NASA_POWER,4.62505,-74.16133,2024,8,59.62,82.44129032258064,75.88193548387098,18.966451612903228,1.4709677419354839
NASA_POWER,4.62505,-74.16133,2024,9,85.99,82.33766666666666,73.34766666666665,19.767666666666667,1.438
NASA_POWER,4.62505,-74.16133,2024,10,178.05,82.3532258064516,77.96000000000001,19.448709677419355,1.1380645161290324
NASA_POWER,4.62505,-74.16133,2024,11,195.92000000000002,82.28466666666667,84.712,18.587,0.9796666666666667
NASA_POWER,4.62505,-74.16133,2024,12,157.62,82.26612903225806,82.05612903225806,19.18322580645161,0.9064516129032258
NASA_POWER,4.6907,-74.08249,2021,1,105.14,82.22225806451613,73.38612903225807,18.838064516129034,1.0696774193548386
NASA_POWER,4.6907,-74.08249,2021,2,98.38,82.23321428571428,74.44678571428572,19.620714285714286,1.0442857142857143
NASA_POWER,4.6907,-74.08249,2021,3,132.12,82.26129032258065,79.48903225806451,18.69483870967742,0.9319354838709678
NASA_POWER,4.6907,-74.08249,2021,4,176.72,82.27966666666666,79.31633333333333,19.200333333333333,0.9443333333333334
NASA_POWER,4.6907,-74.08249,2021,5,53.85,82.37903225806451,78.49290322580646,19.156774193548387,1.1796774193548387
NASA_POWER,4.6907,-74.08249,2021,6,196.89,82.42233333333334,79.12733333333334,18.355666666666664,1.1006666666666665
NASA_POWER,4.6907,-74.08249,2021,7,57.61,82.42806451612903,75.01322580645162,18.631612903225808,1.6390322580645162
NASA_POWER,4.6907,-74.08249,2021,8,71.11,82.40387096774194,73.33967741935484,19.18290322580645,1.2638709677419355
NASA_POWER,4.6907,-74.08249,2021,9,145.0,82.39133333333332,72.27333333333333,19.142999999999997,1.2813333333333332
NASA_POWER,4.6907,-74.08249,2021,10,96.44,82.31741935483872,76.90709677419355,19.622903225806454,0.8551612903225807
NASA_POWER,4.6907,-74.08249,2021,11,86.48,82.26966666666667,77.90433333333334,19.259666666666664,0.9016666666666667
NASA_POWER,4.6907,-74.08249,2021,12,65.48,82.23838709677419,76.7441935483871,19.739032258064515,1.0374193548387096
NASA_POWER,4.6907,-74.08249,2022,1,57.49,82.2816129032258,71.82548387096774,19.448709677419355,1.1783870967741936
NASA_POWER,4.6907,-74.08249,2022,2,131.69,82.24392857142857,75.20714285714287,19.290714285714284,0.8960714285714285
NASA_POWER,4.6907,-74.08249,2022,3,199.88,82.26870967741935,81.53903225806452,18.864838709677418,0.8858064516129033
NASA_POWER,4.6907,-74.08249,2022,4,260.12,82.28333333333333,81.47,18.88,0.995
NASA_POWER,4.6907,-74.08249,2022,5,319.0,82.38741935483871,80.96806451612903,18.71741935483871,0.9874193548387097
NASA_POWER,4.6907,-74.08249,2022,6,207.29,82.38000000000001,81.945,17.939666666666668,0.9073333333333333
NASA_POWER,4.6907,-74.08249,2022,7,228.31,82.38967741935484,79.52129032258064,18.19483870967742,1.1383870967741936
NASA_POWER,4.6907,-74.08249,2022,8,162.59,82.38322580645162,77.78548387096774,18.116774193548387,1.2158064516129032
NASA_POWER,4.6907,-74.08249,2022,9,135.09,82.364,78.09733333333334,18.666,1.0056666666666667
NASA_POWER,4.6907,-74.08249,2022,10,252.6,82.3358064516129,83.24870967741936,18.324193548387097,1.0612903225806452
NASA_POWER,4.6907,-74.08249,2022,11,179.19,82.30666666666666,87.00733333333332,17.981333333333332,0.9713333333333334
NASA_POWER,4.6907,-74.08249,2022,12,70.75,82.26193548387097,82.19999999999999,18.003548387096775,0.9396774193548387
NASA_POWER,4.6907,-74.08249,2023,1,181.32,82.33967741935484,82.15516129032258,17.54,0.9661290322580645
NASA_POWER,4.6907,-74.08249,2023,2,54.03,82.28607142857143,78.37249999999999,18.753214285714286,0.9896428571428572
NASA_POWER,4.6907,-74.08249,2023,3,165.16,82.33290322580646,84.31870967741936,18.51451612903226,0.8709677419354839
NASA_POWER,4.6907,-74.08249,2023,4,218.01,82.30033333333334,83.93033333333332,18.597666666666665,0.8996666666666666
NASA_POWER,4.6907,-74.08249,2023,5,220.91,82.37032258064517,81.58612903225807,19.260322580645163,1.115483870967742
NASA_POWER,4.6907,-74.08249,2023,6,151.78,82.405,79.40100000000001,18.427666666666667,1.6053333333333333
NASA_POWER,4.6907,-74.08249,2023,7,151.41,82.40838709677419,78.48967741935483,18.774193548387096,1.717741935483871
NASA_POWER,4.6907,-74.08249,2023,8,131.76,82.38677419354838,76.52032258064517,18.869032258064518,1.5912903225806452
NASA_POWER,4.6907,-74.08249,2023,9,139.46,82.33033333333333,75.409,19.59466666666667,1.4340000000000002
NASA_POWER,4.6907,-74.08249,2023,10,200.76,82.33548387096775,80.40064516129033,19.38935483870968,0.9116129032258063
NASA_POWER,4.6907,-74.08249,2023,11,170.2,82.275,81.34533333333334,19.18,0.989
NASA_POWER,4.6907,-74.08249,2023,12,133.78,82.27161290322582,80.67806451612903,19.54258064516129,1.0270967741935484
NASA_POWER,4.6907,-74.08249,2024,1,19.18,82.34677419354838,71.83064516129032,20.018387096774195,1.3596774193548387
NASA_POWER,4.6907,-74.08249,2024,2,67.75,82.34448275862069,74.39793103448275,20.71896551724138,1.2134482758620688
NASA_POWER,4.6907,-74.08249,2024,3,80.08,82.33774193548386,71.98322580645161,21.388387096774192,1.1596774193548387
NASA_POWER,4.6907,-74.08249,2024,4,223.34,82.33433333333332,76.39433333333334,20.540666666666667,0.9806666666666666
NASA_POWER,4.6907,-74.08249,2024,5,371.83,82.35677419354839,82.56838709677419,19.726774193548387,0.9661290322580645
NASA_POWER,4.6907,-74.08249,2024,6,247.96,82.409,81.55966666666667,19.017666666666667,1.1303333333333332
NASA_POWER,4.6907,-74.08249,2024,7,128.74,82.42193548387097,80.19419354838709,18.71451612903226,1.4970967741935486
NASA_POWER,4.6907,-74.08249,2024,8,59.62,82.44129032258064,75.88193548387098,18.966451612903228,1.4709677419354839
NASA_POWER,4.6907,-74.08249,2024,9,85.99,82.33766666666666,73.34766666666665,19.767666666666667,1.438
NASA_POWER,4.6907,-74.08249,2024,10,178.05,82.3532258064516,77.96000000000001,19.448709677419355,1.1380645161290324
NASA_POWER,4.6907,-74.08249,2024,11,195.92000000000002,82.28466666666667,84.712,18.587,0.9796666666666667
NASA_POWER,4.6907,-74.08249,2024,12,157.62,82.26612903225806,82.05612903225806,19.18322580645161,0.9064516129032258
NASA_POWER,4.62549,-74.06698,2021,1,105.14,82.22225806451613,73.38612903225807,18.838064516129034,1.0696774193548386
NASA_POWER,4.62549,-74.06698,2021,2,98.38,82.23321428571428,74.44678571428572,19.620714285714286,1.0442857142857143
NASA_POWER,4.62549,-74.06698,2021,3,132.12,82.26129032258065,79.48903225806451,18.69483870967742,0.9319354838709678
NASA_POWER,4.62549,-74.06698,2021,4,176.72,82.27966666666666,79.31633333333333,19.200333333333333,0.9443333333333334
NASA_POWER,4.62549,-74.06698,2021,5,53.85,82.37903225806451,78.49290322580646,19.156774193548387,1.1796774193548387
NASA_POWER,4.62549,-74.06698,2021,6,196.89,82.42233333333334,79.12733333333334,18.355666666666664,1.1006666666666665
NASA_POWER,4.62549,-74.06698,2021,7,57.61,82.42806451612903,75.01322580645162,18.631612903225808,1.6390322580645162
NASA_POWER,4.62549,-74.06698,2021,8,71.11,82.40387096774194,73.33967741935484,19.18290322580645,1.2638709677419355
NASA_POWER,4.62549,-74.06698,2021,9,145.0,82.39133333333332,72.27333333333333,19.142999999999997,1.2813333333333332
NASA_POWER,4.62549,-74.06698,2021,10,96.44,82.31741935483872,76.90709677419355,19.622903225806454,0.8551612903225807
NASA_POWER,4.62549,-74.06698,2021,11,86.48,82.26966666666667,77.90433333333334,19.259666666666664,0.9016666666666667
NASA_POWER,4.62549,-74.06698,2021,12,65.48,82.23838709677419,76.7441935483871,19.739032258064515,1.0374193548387096
NASA_POWER,4.62549,-74.06698,2022,1,57.49,82.2816129032258,71.82548387096774,19.448709677419355,1.1783870967741936
NASA_POWER,4.62549,-74.06698,2022,2,131.69,82.24392857142857,75.20714285714287,19.290714285714284,0.8960714285714285
NASA_POWER,4.62549,-74.06698,2022,3,199.88,82.26870967741935,81.53903225806452,18.864838709677418,0.8858064516129033
NASA_POWER,4.62549,-74.06698,2022,4,260.12,82.28333333333333,81.47,18.88,0.995
NASA_POWER,4.62549,-74.06698,2022,5,319.0,82.38741935483871,80.96806451612903,18.71741935483871,0.9874193548387097
NASA_POWER,4.62549,-74.06698,2022,6,207.29,82.38000000000001,81.945,17.939666666666668,0.9073333333333333
NASA_POWER,4.62549,-74.06698,2022,7,228.31,82.38967741935484,79.52129032258064,18.19483870967742,1.1383870967741936
NASA_POWER,4.62549,-74.06698,2022,8,162.59,82.38322580645162,77.78548387096774,18.116774193548387,1.2158064516129032
NASA_POWER,4.62549,-74.06698,2022,9,135.09,82.364,78.09733333333334,18.666,1.0056666666666667
NASA_POWER,4.62549,-74.06698,2022,10,252.6,82.3358064516129,83.24870967741936,18.324193548387097,1.0612903225806452
NASA_POWER,4.62549,-74.06698,2022,11,179.19,82.30666666666666,87.00733333333332,17.981333333333332,0.9713333333333334
NASA_POWER,4.62549,-74.06698,2022,12,70.75,82.26193548387097,82.19999999999999,18.003548387096775,0.9396774193548387
NASA_POWER,4.62549,-74.06698,2023,1,181.32,82.33967741935484,82.15516129032258,17.54,0.9661290322580645
NASA_POWER,4.62549,-74.06698,2023,2,54.03,82.28607142857143,78.37249999999999,18.753214285714286,0.9896428571428572
NASA_POWER,4.62549,-74.06698,2023,3,165.16,82.33290322580646,84.31870967741936,18.51451612903226,0.8709677419354839
NASA_POWER,4.62549,-74.06698,2023,4,218.01,82.30033333333334,83.93033333333332,18.597666666666665,0.8996666666666666
NASA_POWER,4.62549,-74.06698,2023,5,220.91,82.37032258064517,81.58612903225807,19.260322580645163,1.115483870967742
NASA_POWER,4.62549,-74.06698,2023,6,151.78,82.405,79.40100000000001,18.427666666666667,1.6053333333333333
NASA_POWER,4.62549,-74.06698,2023,7,151.41,82.40838709677419,78.48967741935483,18.774193548387096,1.717741935483871
NASA_POWER,4.62549,-74.06698,2023,8,131.76,82.38677419354838,76.52032258064517,18.869032258064518,1.5912903225806452
NASA_POWER,4.62549,-74.06698,2023,9,139.46,82.33033333333333,75.409,19.59466666666667,1.4340000000000002
NASA_POWER,4.62549,-74.06698,2023,10,200.76,82.33548387096775,80.40064516129033,19.38935483870968,0.9116129032258063
NASA_POWER,4.62549,-74.06698,2023,11,170.2,82.275,81.34533333333334,19.18,0.989
NASA_POWER,4.62549,-74.06698,2023,12,133.78,82.27161290322582,80.67806451612903,19.54258064516129,1.0270967741935484
NASA_POWER,4.62549,-74.06698,2024,1,19.18,82.34677419354838,71.83064516129032,20.018387096774195,1.3596774193548387
NASA_POWER,4.62549,-74.06698,2024,2,67.75,82.34448275862069,74.39793103448275,20.71896551724138,1.2134482758620688
NASA_POWER,4.62549,-74.06698,2024,3,80.08,82.33774193548386,71.98322580645161,21.388387096774192,1.1596774193548387
NASA_POWER,4.62549,-74.06698,2024,4,223.34,82.33433333333332,76.39433333333334,20.540666666666667,0.9806666666666666
NASA_POWER,4.62549,-74.06698,2024,5,371.83,82.35677419354839,82.56838709677419,19.726774193548387,0.9661290322580645
NASA_POWER,4.62549,-74.06698,2024,6,247.96,82.409,81.55966666666667,19.017666666666667,1.1303333333333332
NASA_POWER,4.62549,-74.06698,2024,7,128.74,82.42193548387097,80.19419354838709,18.71451612903226,1.4970967741935486
NASA_POWER,4.62549,-74.06698,2024,8,59.62,82.44129032258064,75.88193548387098,18.966451612903228,1.4709677419354839
NASA_POWER,4.62549,-74.06698,2024,9,85.99,82.33766666666666,73.34766666666665,19.767666666666667,1.438
NASA_POWER,4.62549,-74.06698,2024,10,178.05,82.3532258064516,77.96000000000001,19.448709677419355,1.1380645161290324
NASA_POWER,4.62549,-74.06698,2024,11,195.92000000000002,82.28466666666667,84.712,18.587,0.9796666666666667
NASA_POWER,4.62549,-74.06698,2024,12,157.62,82.26612903225806,82.05612903225806,19.18322580645161,0.9064516129032258
NASA_POWER,4.668,-74.1485,2021,1,105.14,82.22225806451613,73.38612903225807,18.838064516129034,1.0696774193548386
NASA_POWER,4.668,-74.1485,2021,2,98.38,82.23321428571428,74.44678571428572,19.620714285714286,1.0442857142857143
NASA_POWER,4.668,-74.1485,2021,3,132.12,82.26129032258065,79.48903225806451,18.69483870967742,0.9319354838709678
NASA_POWER,4.668,-74.1485,2021,4,176.72,82.27966666666666,79.31633333333333,19.200333333333333,0.9443333333333334
NASA_POWER,4.668,-74.1485,2021,5,53.85,82.37903225806451,78.49290322580646,19.156774193548387,1.1796774193548387
NASA_POWER,4.668,-74.1485,2021,6,196.89,82.42233333333334,79.12733333333334,18.355666666666664,1.1006666666666665
NASA_POWER,4.668,-74.1485,2021,7,57.61,82.42806451612903,75.01322580645162,18.631612903225808,1.6390322580645162
NASA_POWER,4.668,-74.1485,2021,8,71.11,82.40387096774194,73.33967741935484,19.18290322580645,1.2638709677419355
NASA_POWER,4.668,-74.1485,2021,9,145.0,82.39133333333332,72.27333333333333,19.142999999999997,1.2813333333333332
NASA_POWER,4.668,-74.1485,2021,10,96.44,82.31741935483872,76.90709677419355,19.622903225806454,0.8551612903225807
NASA_POWER,4.668,-74.1485,2021,11,86.48,82.26966666666667,77.90433333333334,19.259666666666664,0.9016666666666667
NASA_POWER,4.668,-74.1485,2021,12,65.48,82.23838709677419,76.7441935483871,19.739032258064515,1.0374193548387096
NASA_POWER,4.668,-74.1485,2022,1,57.49,82.2816129032258,71.82548387096774,19.448709677419355,1.1783870967741936
NASA_POWER,4.668,-74.1485,2022,2,131.69,82.24392857142857,75.20714285714287,19.290714285714284,0.8960714285714285
NASA_POWER,4.668,-74.1485,2022,3,199.88,82.26870967741935,81.53903225806452,18.864838709677418,0.8858064516129033
NASA_POWER,4.668,-74.1485,2022,4,260.12,82.28333333333333,81.47,18.88,0.995
NASA_POWER,4.668,-74.1485,2022,5,319.0,82.38741935483871,80.96806451612903,18.71741935483871,0.9874193548387097
NASA_POWER,4.668,-74.1485,2022,6,207.29,82.38000000000001,81.945,17.939666666666668,0.9073333333333333
NASA_POWER,4.668,-74.1485,2022,7,228.31,82.38967741935484,79.52129032258064,18.19483870967742,1.1383870967741936
NASA_POWER,4.668,-74.1485,2022,8,162.59,82.38322580645162,77.78548387096774,18.116774193548387,1.2158064516129032
NASA_POWER,4.668,-74.1485,2022,9,135.09,82.364,78.09733333333334,18.666,1.0056666666666667
NASA_POWER,4.668,-74.1485,2022,10,252.6,82.3358064516129,83.24870967741936,18.324193548387097,1.0612903225806452
NASA_POWER,4.668,-74.1485,2022,11,179.19,82.30666666666666,87.00733333333332,17.981333333333332,0.9713333333333334
NASA_POWER,4.668,-74.1485,2022,12,70.75,82.26193548387097,82.19999999999999,18.003548387096775,0.9396774193548387
NASA_POWER,4.668,-74.1485,2023,1,181.32,82.33967741935484,82.15516129032258,17.54,0.9661290322580645
NASA_POWER,4.668,-74.1485,2023,2,54.03,82.28607142857143,78.37249999999999,18.753214285714286,0.9896428571428572
NASA_POWER,4.668,-74.1485,2023,3,165.16,82.33290322580646,84.31870967741936,18.51451612903226,0.8709677419354839
NASA_POWER,4.668,-74.1485,2023,4,218.01,82.30033333333334,83.93033333333332,18.597666666666665,0.8996666666666666
NASA_POWER,4.668,-74.1485,2023,5,220.91,82.37032258064517,81.58612903225807,19.260322580645163,1.115483870967742
NASA_POWER,4.668,-74.1485,2023,6,151.78,82.405,79.40100000000001,18.427666666666667,1.6053333333333333
NASA_POWER,4.668,-74.1485,2023,7,151.41,82.40838709677419,78.48967741935483,18.774193548387096,1.717741935483871
NASA_POWER,4.668,-74.1485,2023,8,131.76,82.38677419354838,76.52032258064517,18.869032258064518,1.5912903225806452
NASA_POWER,4.668,-74.1485,2023,9,139.46,82.33033333333333,75.409,19.59466666666667,1.4340000000000002
NASA_POWER,4.668,-74.1485,2023,10,200.76,82.33548387096775,80.40064516129033,19.38935483870968,0.9116129032258063
NASA_POWER,4.668,-74.1485,2023,11,170.2,82.275,81.34533333333334,19.18,0.989
